Ants,Larva,Food
619.0,643.2,1.1
618.4,635.4,1.4
619.1,627.2,1.7
616.8,624.5,1.3
622.7,623.7,1.2
627.2,631.7,0.9
624.8,633.1,1.8
622.1,640.1,2.9
620.1,633.9,0.6
614.9,630.7,2.2
614.8,629.8,1.4
612.0,638.2,0.3
611.3,637.7,1.7
612.3,643.8,1.4
618.0,649.2,0.2
614.5,646.4,1.1
613.7,647.4,0.4
611.7,646.9,0.7
614.3,647.3,1.7
616.3,648.3,1.1
615.5,648.4,1.4
616.6,650.6,1.0
620.6,650.6,1.4
621.7,654.1,1.5
619.7,655.3,1.9
621.0,653.8,0.7
625.9,656.2,0.9
632.3,659.3,2.0
636.5,657.7,2.5
